10	25	100	0.08062
10	50	100	0.096522
10	75	100	0.088169
10	99	100	0.069853
20	25	100	0.172959
20	50	100	0.16656
20	75	100	0.165559
20	99	100	0.16521
30	25	100	0.3728
30	50	100	0.316461
30	75	100	0.31706
30	99	100	0.328402
40	25	100	0.309631
40	50	100	0.412962
40	75	100	0.452028
40	99	100	0.499172
50	25	100	0.497827
50	50	100	0.576376
50	75	100	0.706089
50	99	100	0.74333
