10	25	100	0.045024
10	50	100	0.086053
10	75	100	0.089379
10	99	100	0.099798
20	25	100	0.101841
20	50	100	0.16177
20	75	100	0.217457
20	99	100	0.287089
30	25	100	0.20082
30	50	100	0.489308
30	75	100	0.508387
30	99	100	0.679483
40	25	100	0.359632
40	50	100	0.614576
40	75	100	1.26615
40	99	100	1.9883
50	25	100	0.68548
50	50	100	1.02063
50	75	100	1.5416
50	99	100	2.08505
